Team,SleeperTeamName,RosterID,LeagueID,Position,Player,PlayerID,Week,Year,Conference,Points,TeamPoints
Illinois,,8,963848512859389952,QB,Aaron Rodgers,96,1,2023,B1G,0.0,68.42
Illinois,,8,963848512859389952,QB,Anthony Richardson,9229,1,2023,B1G,21.92,68.42
Illinois,,8,963848512859389952,RB,Antonio Gibson,6945,1,2023,B1G,0.9,68.42
Illinois,,8,963848512859389952,RB,Kyren Williams,8150,1,2023,B1G,17.4,68.42
Illinois,,8,963848512859389952,TE,Sam LaPorta,10859,1,2023,B1G,8.9,68.42
Illinois,,8,963848512859389952,WR,Amari Cooper,2309,1,2023,B1G,6.7,68.42
Illinois,,8,963848512859389952,WR,Davante Adams,2133,1,2023,B1G,12.6,68.42
Illinois,,8,963848512859389952,WR,Tee Higgins,6801,1,2023,B1G,0.0,68.42
Indiana,,3,963848512859389952,QB,Justin Herbert,6797,1,2023,B1G,20.86,138.64
Indiana,,3,963848512859389952,QB,Kenny Pickett,8160,1,2023,B1G,11.68,138.64
Indiana,,3,963848512859389952,RB,James Cook,8138,1,2023,B1G,10.3,138.64
Indiana,,3,963848512859389952,RB,Kenneth Walker,8151,1,2023,B1G,10.7,138.64
Indiana,,3,963848512859389952,TE,T.J. Hockenson,5844,1,2023,B1G,11.5,138.64
Indiana,,3,963848512859389952,WR,A.J. Brown,5859,1,2023,B1G,14.9,138.64
Indiana,,3,963848512859389952,WR,Keenan Allen,1479,1,2023,B1G,14.2,138.64
Indiana,,3,963848512859389952,WR,Tyreek Hill,3321,1,2023,B1G,44.5,138.64
Iowa,,9,963848512859389952,QB,Geno Smith,1373,1,2023,B1G,9.08,82.96
Iowa,,9,963848512859389952,QB,Joe Burrow,6770,1,2023,B1G,3.18,82.96
Iowa,,9,963848512859389952,RB,Dameon Pierce,8129,1,2023,B1G,6.7,82.96
Iowa,,9,963848512859389952,RB,James Conner,4137,1,2023,B1G,12.0,82.96
Iowa,,9,963848512859389952,RB,Javonte Williams,7588,1,2023,B1G,9.7,82.96
Iowa,,9,963848512859389952,TE,Pat Freiermuth,7600,1,2023,B1G,7.3,82.96
Iowa,,9,963848512859389952,WR,Deebo Samuel,5872,1,2023,B1G,11.3,82.96
Iowa,,9,963848512859389952,WR,Michael Pittman,6819,1,2023,B1G,23.7,82.96
Maryland,,11,963848512859389952,QB,Daniel Jones,5870,1,2023,B1G,6.46,71.32
Maryland,,11,963848512859389952,QB,Kirk Cousins,1166,1,2023,B1G,17.46,71.32
Maryland,,11,963848512859389952,RB,Derrick Henry,3198,1,2023,B1G,13.9,71.32
Maryland,,11,963848512859389952,RB,Josh Jacobs,5850,1,2023,B1G,9.1,71.32
Maryland,,11,963848512859389952,TE,Kyle Pitts,7553,1,2023,B1G,6.4,71.32
Maryland,,11,963848512859389952,WR,Cooper Kupp,4039,1,2023,B1G,0.0,71.32
Maryland,,11,963848512859389952,WR,DK Metcalf,5846,1,2023,B1G,13.7,71.32
Maryland,,11,963848512859389952,WR,Jaxon Smith-Njigba,9488,1,2023,B1G,4.3,71.32
Michigan,,7,963848512859389952,QB,Josh Allen,4984,1,2023,B1G,12.04,87.84
Michigan,,7,963848512859389952,RB,Alexander Mattison,5987,1,2023,B1G,13.4,87.84
Michigan,,7,963848512859389952,RB,David Montgomery,5892,1,2023,B1G,13.4,87.84
Michigan,,7,963848512859389952,TE,Travis Kelce,1466,1,2023,B1G,0.0,87.84
Michigan,,7,963848512859389952,WR,CeeDee Lamb,6786,1,2023,B1G,11.7,87.84
Michigan,,7,963848512859389952,WR,DeVonta Smith,7525,1,2023,B1G,17.7,87.84
Michigan,,7,963848512859389952,WR,Diontae Johnson,5937,1,2023,B1G,7.8,87.84
Michigan,,7,963848512859389952,WR,Jaylen Waddle,7526,1,2023,B1G,11.8,87.84
Michigan State,,2,963848512859389952,QB,Patrick Mahomes,4046,1,2023,B1G,20.54,103.68
Michigan State,,2,963848512859389952,QB,Tua Tagovailoa,6768,1,2023,B1G,28.14,103.68
Michigan State,,2,963848512859389952,RB,Joe Mixon,4018,1,2023,B1G,10.3,103.68
Michigan State,,2,963848512859389952,RB,Nick Chubb,4988,1,2023,B1G,16.7,103.68
Michigan State,,2,963848512859389952,RB,Saquon Barkley,4866,1,2023,B1G,9.3,103.68
Michigan State,,2,963848512859389952,TE,Dalton Schultz,5001,1,2023,B1G,2.4,103.68
Michigan State,,2,963848512859389952,WR,Christian Kirk,4950,1,2023,B1G,1.9,103.68
Michigan State,,2,963848512859389952,WR,Garrett Wilson,8146,1,2023,B1G,14.4,103.68
Minnesota,,1,963848512859389952,QB,Jalen Hurts,6904,1,2023,B1G,12.5,102.28
Minnesota,,1,963848512859389952,QB,Russell Wilson,1234,1,2023,B1G,15.18,102.28
Minnesota,,1,963848512859389952,RB,Aaron Jones,4199,1,2023,B1G,26.7,102.28
Minnesota,,1,963848512859389952,RB,Dalvin Cook,4029,1,2023,B1G,8.9,102.28
Minnesota,,1,963848512859389952,RB,Raheem Mostert,2749,1,2023,B1G,13.0,102.28
Minnesota,,1,963848512859389952,TE,Gerald Everett,4089,1,2023,B1G,4.3,102.28
Minnesota,,1,963848512859389952,WR,Courtland Sutton,5045,1,2023,B1G,13.2,102.28
Minnesota,,1,963848512859389952,WR,Mike Williams,4068,1,2023,B1G,8.5,102.28
Nebraska,,10,963848512859389952,QB,Jimmy Garoppolo,1837,1,2023,B1G,16.1,91.54
Nebraska,,10,963848512859389952,QB,Trevor Lawrence,7523,1,2023,B1G,18.74,91.54
Nebraska,,10,963848512859389952,RB,Deon Jackson,7551,1,2023,B1G,3.8,91.54
Nebraska,,10,963848512859389952,RB,Tony Pollard,5967,1,2023,B1G,22.2,91.54
Nebraska,,10,963848512859389952,TE,Evan Engram,4066,1,2023,B1G,9.9,91.54
Nebraska,,10,963848512859389952,WR,DJ Moore,4983,1,2023,B1G,4.5,91.54
Nebraska,,10,963848512859389952,WR,Jahan Dotson,8119,1,2023,B1G,9.0,91.54
Nebraska,,10,963848512859389952,WR,JuJu Smith-Schuster,4040,1,2023,B1G,7.3,91.54
Ohio State,,12,963848512859389952,QB,Dak Prescott,3294,1,2023,B1G,6.32,81.26
Ohio State,,12,963848512859389952,QB,Justin Fields,7591,1,2023,B1G,15.54,81.26
Ohio State,,12,963848512859389952,RB,Cam Akers,6938,1,2023,B1G,8.9,81.26
Ohio State,,12,963848512859389952,RB,Jahmyr Gibbs,9221,1,2023,B1G,8.0,81.26
Ohio State,,12,963848512859389952,TE,Jake Ferguson,8110,1,2023,B1G,3.1,81.26
Ohio State,,12,963848512859389952,WR,Chris Olave,8144,1,2023,B1G,19.2,81.26
Ohio State,,12,963848512859389952,WR,Ja'Marr Chase,7564,1,2023,B1G,9.1,81.26
Ohio State,,12,963848512859389952,WR,Michael Thomas,3199,1,2023,B1G,11.1,81.26
Penn State,,5,963848512859389952,QB,Deshaun Watson,4017,1,2023,B1G,21.66,124.08
Penn State,,5,963848512859389952,QB,Jared Goff,3163,1,2023,B1G,14.02,124.08
Penn State,,5,963848512859389952,RB,Austin Ekeler,4663,1,2023,B1G,26.4,124.08
Penn State,,5,963848512859389952,RB,Rhamondre Stevenson,7611,1,2023,B1G,14.9,124.08
Penn State,,5,963848512859389952,TE,Darren Waller,2505,1,2023,B1G,6.6,124.08
Penn State,,5,963848512859389952,WR,DeAndre Hopkins,1426,1,2023,B1G,13.5,124.08
Penn State,,5,963848512859389952,WR,Justin Jefferson,6794,1,2023,B1G,24.0,124.08
Penn State,,5,963848512859389952,WR,Tyler Lockett,2374,1,2023,B1G,3.0,124.08
Purdue,,6,963848512859389952,QB,Derek Carr,2028,1,2023,B1G,15.6,131.3
Purdue,,6,963848512859389952,QB,Jordan Love,6804,1,2023,B1G,23.0,131.3
Purdue,,6,963848512859389952,RB,Christian McCaffrey,4034,1,2023,B1G,25.9,131.3
Purdue,,6,963848512859389952,RB,Miles Sanders,6151,1,2023,B1G,11.8,131.3
Purdue,,6,963848512859389952,RB,Najee Harris,7528,1,2023,B1G,5.3,131.3
Purdue,,6,963848512859389952,TE,George Kittle,4217,1,2023,B1G,4.9,131.3
Purdue,,6,963848512859389952,WR,Mike Evans,2216,1,2023,B1G,18.6,131.3
Purdue,,6,963848512859389952,WR,Stefon Diggs,2449,1,2023,B1G,26.2,131.3
Rutgers,,4,963848512859389952,QB,Joshua Dobbs,4179,1,2023,B1G,0.98,105.14
Rutgers,,4,963848512859389952,QB,Lamar Jackson,4881,1,2023,B1G,7.56,105.14
Rutgers,,4,963848512859389952,RB,Bijan Robinson,9509,1,2023,B1G,20.3,105.14
Rutgers,,4,963848512859389952,RB,J.K. Dobbins,6806,1,2023,B1G,11.7,105.14
Rutgers,,4,963848512859389952,RB,Travis Etienne,7543,1,2023,B1G,21.4,105.14
Rutgers,,4,963848512859389952,TE,Dallas Goedert,5022,1,2023,B1G,0.0,105.14
Rutgers,,4,963848512859389952,WR,Amon-Ra St. Brown,7547,1,2023,B1G,19.1,105.14
Rutgers,,4,963848512859389952,WR,Calvin Ridley,4981,1,2023,B1G,24.1,105.14
Illinois,,8,963848512859389952,QB,Anthony Richardson,9229,2,2023,B1G,17.74,138.88
Illinois,,8,963848512859389952,QB,Ryan Tannehill,1049,2,2023,B1G,21.04,138.88
Illinois,,8,963848512859389952,RB,Antonio Gibson,6945,2,2023,B1G,8.3,138.88
Illinois,,8,963848512859389952,RB,Kyren Williams,8150,2,2023,B1G,28.0,138.88
Illinois,,8,963848512859389952,TE,Sam LaPorta,10859,2,2023,B1G,11.3,138.88
Illinois,,8,963848512859389952,WR,Allen Robinson,1992,2,2023,B1G,3.2,138.88
Illinois,,8,963848512859389952,WR,Davante Adams,2133,2,2023,B1G,20.4,138.88
Illinois,,8,963848512859389952,WR,Tee Higgins,6801,2,2023,B1G,28.9,138.88
Indiana,,3,963848512859389952,QB,Justin Herbert,6797,2,2023,B1G,22.2,150.38
Indiana,,3,963848512859389952,QB,Kenny Pickett,8160,2,2023,B1G,11.28,150.38
Indiana,,3,963848512859389952,RB,James Cook,8138,2,2023,B1G,19.9,150.38
Indiana,,3,963848512859389952,RB,Kenneth Walker,8151,2,2023,B1G,18.4,150.38
Indiana,,3,963848512859389952,TE,T.J. Hockenson,5844,2,2023,B1G,25.6,150.38
Indiana,,3,963848512859389952,WR,A.J. Brown,5859,2,2023,B1G,6.9,150.38
Indiana,,3,963848512859389952,WR,Keenan Allen,1479,2,2023,B1G,31.1,150.38
Indiana,,3,963848512859389952,WR,Tyreek Hill,3321,2,2023,B1G,15.0,150.38
Iowa,,9,963848512859389952,QB,Geno Smith,1373,2,2023,B1G,23.12,97.0
Iowa,,9,963848512859389952,QB,Joe Burrow,6770,2,2023,B1G,16.38,97.0
Iowa,,9,963848512859389952,RB,Dameon Pierce,8129,2,2023,B1G,5.5,97.0
Iowa,,9,963848512859389952,RB,Javonte Williams,7588,2,2023,B1G,7.8,97.0
Iowa,,9,963848512859389952,TE,Pat Freiermuth,7600,2,2023,B1G,1.2,97.0
Iowa,,9,963848512859389952,WR,Brandon Aiyuk,6803,2,2023,B1G,7.3,97.0
Iowa,,9,963848512859389952,WR,Deebo Samuel,5872,2,2023,B1G,22.1,97.0
Iowa,,9,963848512859389952,WR,Michael Pittman,6819,2,2023,B1G,13.6,97.0
Maryland,,11,963848512859389952,QB,Daniel Jones,5870,2,2023,B1G,31.74,114.1
Maryland,,11,963848512859389952,QB,Kirk Cousins,1166,2,2023,B1G,28.56,114.1
Maryland,,11,963848512859389952,RB,Derrick Henry,3198,2,2023,B1G,18.5,114.1
Maryland,,11,963848512859389952,RB,Josh Jacobs,5850,2,2023,B1G,9.9,114.1
Maryland,,11,963848512859389952,TE,Kyle Pitts,7553,2,2023,B1G,3.5,114.1
Maryland,,11,963848512859389952,WR,Cooper Kupp,4039,2,2023,B1G,0.0,114.1
Maryland,,11,963848512859389952,WR,DK Metcalf,5846,2,2023,B1G,13.5,114.1
Maryland,,11,963848512859389952,WR,Jaxon Smith-Njigba,9488,2,2023,B1G,8.4,114.1
Michigan,,7,963848512859389952,QB,Baker Mayfield,4892,2,2023,B1G,18.38,132.74
Michigan,,7,963848512859389952,QB,Josh Allen,4984,2,2023,B1G,23.66,132.74
Michigan,,7,963848512859389952,RB,Alexander Mattison,5987,2,2023,B1G,4.9,132.74
Michigan,,7,963848512859389952,RB,David Montgomery,5892,2,2023,B1G,12.4,132.74
Michigan,,7,963848512859389952,TE,Travis Kelce,1466,2,2023,B1G,12.6,132.74
Michigan,,7,963848512859389952,WR,CeeDee Lamb,6786,2,2023,B1G,25.3,132.74
Michigan,,7,963848512859389952,WR,DeVonta Smith,7525,2,2023,B1G,23.1,132.74
Michigan,,7,963848512859389952,WR,Jaylen Waddle,7526,2,2023,B1G,12.4,132.74
Michigan State,,2,963848512859389952,QB,Patrick Mahomes,4046,2,2023,B1G,22.2,128.22
Michigan State,,2,963848512859389952,QB,Tua Tagovailoa,6768,2,2023,B1G,13.26,128.22
Michigan State,,2,963848512859389952,RB,Joe Mixon,4018,2,2023,B1G,13.5,128.22
Michigan State,,2,963848512859389952,RB,Nick Chubb,4988,2,2023,B1G,6.4,128.22
Michigan State,,2,963848512859389952,RB,Saquon Barkley,4866,2,2023,B1G,27.2,128.22
Michigan State,,2,963848512859389952,TE,Dalton Schultz,5001,2,2023,B1G,7.4,128.22
Michigan State,,2,963848512859389952,WR,Christian Kirk,4950,2,2023,B1G,21.96,128.22
Michigan State,,2,963848512859389952,WR,Garrett Wilson,8146,2,2023,B1G,16.3,128.22
Minnesota,,1,963848512859389952,QB,Jalen Hurts,6904,2,2023,B1G,26.22,114.94
Minnesota,,1,963848512859389952,QB,Russell Wilson,1234,2,2023,B1G,26.92,114.94
Minnesota,,1,963848512859389952,RB,Aaron Jones,4199,2,2023,B1G,0.0,114.94
Minnesota,,1,963848512859389952,RB,Dalvin Cook,4029,2,2023,B1G,0.2,114.94
Minnesota,,1,963848512859389952,RB,Raheem Mostert,2749,2,2023,B1G,25.7,114.94
Minnesota,,1,963848512859389952,TE,Gerald Everett,4089,2,2023,B1G,7.7,114.94
Minnesota,,1,963848512859389952,WR,Courtland Sutton,5045,2,2023,B1G,11.6,114.94
Minnesota,,1,963848512859389952,WR,Mike Williams,4068,2,2023,B1G,16.6,114.94
Nebraska,,10,963848512859389952,QB,C.J. Stroud,9758,2,2023,B1G,21.46,127.4
Nebraska,,10,963848512859389952,QB,Trevor Lawrence,7523,2,2023,B1G,9.24,127.4
Nebraska,,10,963848512859389952,RB,AJ Dillon,6828,2,2023,B1G,7.3,127.4
Nebraska,,10,963848512859389952,RB,Tony Pollard,5967,2,2023,B1G,19.9,127.4
Nebraska,,10,963848512859389952,TE,Mark Andrews,5012,2,2023,B1G,15.5,127.4
Nebraska,,10,963848512859389952,WR,DJ Moore,4983,2,2023,B1G,16.4,127.4
Nebraska,,10,963848512859389952,WR,Gabe Davis,6943,2,2023,B1G,21.2,127.4
Nebraska,,10,963848512859389952,WR,Terry McLaurin,5927,2,2023,B1G,16.4,127.4
Ohio State,,12,963848512859389952,QB,Dak Prescott,3294,2,2023,B1G,19.6,95.14
Ohio State,,12,963848512859389952,QB,Justin Fields,7591,2,2023,B1G,16.74,95.14
Ohio State,,12,963848512859389952,RB,Breece Hall,8155,2,2023,B1G,0.9,95.14
Ohio State,,12,963848512859389952,RB,Jahmyr Gibbs,9221,2,2023,B1G,12.6,95.14
Ohio State,,12,963848512859389952,TE,Jake Ferguson,8110,2,2023,B1G,10.1,95.14
Ohio State,,12,963848512859389952,WR,Chris Olave,8144,2,2023,B1G,14.6,95.14
Ohio State,,12,963848512859389952,WR,Ja'Marr Chase,7564,2,2023,B1G,8.1,95.14
Ohio State,,12,963848512859389952,WR,Michael Thomas,3199,2,2023,B1G,12.5,95.14
Penn State,,5,963848512859389952,QB,Deshaun Watson,4017,2,2023,B1G,12.6,127.82
Penn State,,5,963848512859389952,QB,Jared Goff,3163,2,2023,B1G,23.92,127.82
Penn State,,5,963848512859389952,RB,Joshua Kelley,7045,2,2023,B1G,3.9,127.82
Penn State,,5,963848512859389952,RB,Rhamondre Stevenson,7611,2,2023,B1G,15.0,127.82
Penn State,,5,963848512859389952,TE,Darren Waller,2505,2,2023,B1G,13.6,127.82
Penn State,,5,963848512859389952,WR,DeAndre Hopkins,1426,2,2023,B1G,8.0,127.82
Penn State,,5,963848512859389952,WR,Justin Jefferson,6794,2,2023,B1G,24.9,127.82
Penn State,,5,963848512859389952,WR,Tyler Lockett,2374,2,2023,B1G,25.9,127.82
Purdue,,6,963848512859389952,QB,Derek Carr,2028,2,2023,B1G,7.72,112.26
Purdue,,6,963848512859389952,QB,Jordan Love,6804,2,2023,B1G,20.34,112.26
Purdue,,6,963848512859389952,RB,Christian McCaffrey,4034,2,2023,B1G,22.5,112.26
Purdue,,6,963848512859389952,RB,Miles Sanders,6151,2,2023,B1G,7.7,112.26
Purdue,,6,963848512859389952,RB,Najee Harris,7528,2,2023,B1G,5.3,112.26
Purdue,,6,963848512859389952,TE,George Kittle,4217,2,2023,B1G,6.0,112.26
Purdue,,6,963848512859389952,WR,Mike Evans,2216,2,2023,B1G,29.1,112.26
Purdue,,6,963848512859389952,WR,Stefon Diggs,2449,2,2023,B1G,13.6,112.26
Rutgers,,4,963848512859389952,QB,Lamar Jackson,4881,2,2023,B1G,22.88,88.68
Rutgers,,4,963848512859389952,RB,Bijan Robinson,9509,2,2023,B1G,21.2,88.68
Rutgers,,4,963848512859389952,RB,Kenneth Gainwell,7567,2,2023,B1G,0.0,88.68
Rutgers,,4,963848512859389952,RB,Travis Etienne,7543,2,2023,B1G,6.2,88.68
Rutgers,,4,963848512859389952,TE,Dallas Goedert,5022,2,2023,B1G,8.2,88.68
Rutgers,,4,963848512859389952,WR,Amon-Ra St. Brown,7547,2,2023,B1G,14.2,88.68
Rutgers,,4,963848512859389952,WR,Calvin Ridley,4981,2,2023,B1G,5.2,88.68
Rutgers,,4,963848512859389952,WR,Chris Godwin,4037,2,2023,B1G,10.8,88.68
Illinois,,8,963848512859389952,QB,Andy Dalton,829,3,2023,B1G,23.54,140.0
Illinois,,8,963848512859389952,QB,Ryan Tannehill,1049,3,2023,B1G,4.16,140.0
Illinois,,8,963848512859389952,RB,Kyren Williams,8150,3,2023,B1G,8.5,140.0
Illinois,,8,963848512859389952,RB,Tony Jones,6984,3,2023,B1G,9.2,140.0
Illinois,,8,963848512859389952,TE,Sam LaPorta,10859,3,2023,B1G,22.4,140.0
Illinois,,8,963848512859389952,WR,Amari Cooper,2309,3,2023,B1G,24.6,140.0
Illinois,,8,963848512859389952,WR,Davante Adams,2133,3,2023,B1G,42.2,140.0
Illinois,,8,963848512859389952,WR,Nico Collins,7569,3,2023,B1G,5.4,140.0
Indiana,,3,963848512859389952,QB,Justin Herbert,6797,3,2023,B1G,29.3,203.66
Indiana,,3,963848512859389952,QB,Kenny Pickett,8160,3,2023,B1G,18.5,203.66
Indiana,,3,963848512859389952,RB,James Cook,8138,3,2023,B1G,13.2,203.66
Indiana,,3,963848512859389952,RB,Kenneth Walker,8151,3,2023,B1G,30.6,203.66
Indiana,,3,963848512859389952,TE,T.J. Hockenson,5844,3,2023,B1G,13.8,203.66
Indiana,,3,963848512859389952,WR,A.J. Brown,5859,3,2023,B1G,22.1,203.66
Indiana,,3,963848512859389952,WR,Keenan Allen,1479,3,2023,B1G,45.46,203.66
Indiana,,3,963848512859389952,WR,Tyreek Hill,3321,3,2023,B1G,30.7,203.66
Iowa,,9,963848512859389952,QB,Geno Smith,1373,3,2023,B1G,16.44,119.7
Iowa,,9,963848512859389952,QB,Joe Burrow,6770,3,2023,B1G,9.16,119.7
Iowa,,9,963848512859389952,RB,Dameon Pierce,8129,3,2023,B1G,14.9,119.7
Iowa,,9,963848512859389952,RB,Isiah Pacheco,8205,3,2023,B1G,15.8,119.7
Iowa,,9,963848512859389952,RB,Javonte Williams,7588,3,2023,B1G,8.5,119.7
Iowa,,9,963848512859389952,TE,Pat Freiermuth,7600,3,2023,B1G,13.1,119.7
Iowa,,9,963848512859389952,WR,Deebo Samuel,5872,3,2023,B1G,25.1,119.7
Iowa,,9,963848512859389952,WR,Michael Pittman,6819,3,2023,B1G,16.7,119.7
Maryland,,11,963848512859389952,QB,Daniel Jones,5870,3,2023,B1G,4.98,72.56
Maryland,,11,963848512859389952,QB,Kirk Cousins,1166,3,2023,B1G,26.68,72.56
Maryland,,11,963848512859389952,RB,Derrick Henry,3198,3,2023,B1G,2.0,72.56
Maryland,,11,963848512859389952,RB,Josh Jacobs,5850,3,2023,B1G,11.0,72.56
Maryland,,11,963848512859389952,TE,Kyle Pitts,7553,3,2023,B1G,8.7,72.56
Maryland,,11,963848512859389952,WR,Cooper Kupp,4039,3,2023,B1G,0.0,72.56
Maryland,,11,963848512859389952,WR,DK Metcalf,5846,3,2023,B1G,17.2,72.56
Maryland,,11,963848512859389952,WR,Jaxon Smith-Njigba,9488,3,2023,B1G,2.0,72.56
Michigan,,7,963848512859389952,QB,Baker Mayfield,4892,3,2023,B1G,11.04,111.96
Michigan,,7,963848512859389952,QB,Josh Allen,4984,3,2023,B1G,22.32,111.96
Michigan,,7,963848512859389952,RB,Alexander Mattison,5987,3,2023,B1G,17.5,111.96
Michigan,,7,963848512859389952,RB,Clyde Edwards-Helaire,6820,3,2023,B1G,12.7,111.96
Michigan,,7,963848512859389952,TE,Travis Kelce,1466,3,2023,B1G,19.9,111.96
Michigan,,7,963848512859389952,WR,CeeDee Lamb,6786,3,2023,B1G,10.2,111.96
Michigan,,7,963848512859389952,WR,DeVonta Smith,7525,3,2023,B1G,6.8,111.96
Michigan,,7,963848512859389952,WR,George Pickens,8137,3,2023,B1G,11.5,111.96
Michigan State,,2,963848512859389952,QB,Patrick Mahomes,4046,3,2023,B1G,25.68,125.04
Michigan State,,2,963848512859389952,QB,Tua Tagovailoa,6768,3,2023,B1G,28.36,125.04
Michigan State,,2,963848512859389952,RB,Brian Robinson,8154,3,2023,B1G,7.0,125.04
Michigan State,,2,963848512859389952,RB,Joe Mixon,4018,3,2023,B1G,14.0,125.04
Michigan State,,2,963848512859389952,RB,Zack Moss,6845,3,2023,B1G,22.5,125.04
Michigan State,,2,963848512859389952,TE,Dalton Kincaid,10236,3,2023,B1G,2.3,125.04
Michigan State,,2,963848512859389952,WR,Christian Kirk,4950,3,2023,B1G,15.4,125.04
Michigan State,,2,963848512859389952,WR,Garrett Wilson,8146,3,2023,B1G,9.8,125.04
Minnesota,,1,963848512859389952,QB,Jalen Hurts,6904,3,2023,B1G,21.88,141.42
Minnesota,,1,963848512859389952,QB,Russell Wilson,1234,3,2023,B1G,15.24,141.42
Minnesota,,1,963848512859389952,RB,Aaron Jones,4199,3,2023,B1G,0.0,141.42
Minnesota,,1,963848512859389952,RB,Dalvin Cook,4029,3,2023,B1G,5.9,141.42
Minnesota,,1,963848512859389952,RB,Raheem Mostert,2749,3,2023,B1G,45.2,141.42
Minnesota,,1,963848512859389952,TE,Gerald Everett,4089,3,2023,B1G,9.0,141.42
Minnesota,,1,963848512859389952,WR,Courtland Sutton,5045,3,2023,B1G,19.1,141.42
Minnesota,,1,963848512859389952,WR,Mike Williams,4068,3,2023,B1G,25.1,141.42
Nebraska,,10,963848512859389952,QB,C.J. Stroud,9758,3,2023,B1G,20.6,113.96
Nebraska,,10,963848512859389952,QB,Trevor Lawrence,7523,3,2023,B1G,15.36,113.96
Nebraska,,10,963848512859389952,RB,D'Andre Swift,6790,3,2023,B1G,14.8,113.96
Nebraska,,10,963848512859389952,RB,Tony Pollard,5967,3,2023,B1G,15.1,113.96
Nebraska,,10,963848512859389952,TE,Mark Andrews,5012,3,2023,B1G,7.5,113.96
Nebraska,,10,963848512859389952,WR,DJ Moore,4983,3,2023,B1G,13.1,113.96
Nebraska,,10,963848512859389952,WR,Gabe Davis,6943,3,2023,B1G,10.3,113.96
Nebraska,,10,963848512859389952,WR,Tutu Atwell,7562,3,2023,B1G,17.2,113.96
Ohio State,,12,963848512859389952,QB,Dak Prescott,3294,3,2023,B1G,15.36,106.42
Ohio State,,12,963848512859389952,QB,Justin Fields,7591,3,2023,B1G,11.66,106.42
Ohio State,,12,963848512859389952,RB,Breece Hall,8155,3,2023,B1G,3.7,106.42
Ohio State,,12,963848512859389952,RB,Jahmyr Gibbs,9221,3,2023,B1G,9.2,106.42
Ohio State,,12,963848512859389952,TE,Jake Ferguson,8110,3,2023,B1G,9.8,106.42
Ohio State,,12,963848512859389952,WR,Chris Olave,8144,3,2023,B1G,18.4,106.42
Ohio State,,12,963848512859389952,WR,Ja'Marr Chase,7564,3,2023,B1G,26.1,106.42
Ohio State,,12,963848512859389952,WR,Puka Nacua,9493,3,2023,B1G,12.2,106.42
Penn State,,5,963848512859389952,QB,Deshaun Watson,4017,3,2023,B1G,21.16,104.38
Penn State,,5,963848512859389952,QB,Jared Goff,3163,3,2023,B1G,19.02,104.38
Penn State,,5,963848512859389952,RB,Joshua Kelley,7045,3,2023,B1G,2.7,104.38
Penn State,,5,963848512859389952,RB,Rhamondre Stevenson,7611,3,2023,B1G,7.2,104.38
Penn State,,5,963848512859389952,TE,Darren Waller,2505,3,2023,B1G,5.0,104.38
Penn State,,5,963848512859389952,WR,Justin Jefferson,6794,3,2023,B1G,27.9,104.38
Penn State,,5,963848512859389952,WR,Tyler Lockett,2374,3,2023,B1G,8.4,104.38
Penn State,,5,963848512859389952,WR,Zay Flowers,9997,3,2023,B1G,13.0,104.38
Purdue,,6,963848512859389952,QB,Derek Carr,2028,3,2023,B1G,8.12,132.08
Purdue,,6,963848512859389952,QB,Jordan Love,6804,3,2023,B1G,25.26,132.08
Purdue,,6,963848512859389952,RB,Christian McCaffrey,4034,3,2023,B1G,22.9,132.08
Purdue,,6,963848512859389952,RB,Miles Sanders,6151,3,2023,B1G,17.2,132.08
Purdue,,6,963848512859389952,RB,Najee Harris,7528,3,2023,B1G,6.5,132.08
Purdue,,6,963848512859389952,TE,George Kittle,4217,3,2023,B1G,16.0,132.08
Purdue,,6,963848512859389952,WR,Mike Evans,2216,3,2023,B1G,17.0,132.08
Purdue,,6,963848512859389952,WR,Stefon Diggs,2449,3,2023,B1G,19.1,132.08
Rutgers,,4,963848512859389952,QB,Lamar Jackson,4881,3,2023,B1G,28.18,118.98
Rutgers,,4,963848512859389952,RB,Bijan Robinson,9509,3,2023,B1G,10.0,118.98
Rutgers,,4,963848512859389952,RB,Jerome Ford,8143,3,2023,B1G,19.1,118.98
Rutgers,,4,963848512859389952,RB,Travis Etienne,7543,3,2023,B1G,17.8,118.98
Rutgers,,4,963848512859389952,TE,Dallas Goedert,5022,3,2023,B1G,9.1,118.98
Rutgers,,4,963848512859389952,WR,Amon-Ra St. Brown,7547,3,2023,B1G,19.6,118.98
Rutgers,,4,963848512859389952,WR,Calvin Ridley,4981,3,2023,B1G,7.0,118.98
Rutgers,,4,963848512859389952,WR,Chris Godwin,4037,3,2023,B1G,8.2,118.98
Illinois,,8,963848512859389952,QB,Anthony Richardson,9229,4,2023,B1G,29.6,129.4
Illinois,,8,963848512859389952,QB,Ryan Tannehill,1049,4,2023,B1G,13.7,129.4
Illinois,,8,963848512859389952,RB,Joshua Kelley,7045,4,2023,B1G,6.5,129.4
Illinois,,8,963848512859389952,RB,Kyren Williams,8150,4,2023,B1G,27.7,129.4
Illinois,,8,963848512859389952,TE,Sam LaPorta,10859,4,2023,B1G,9.6,129.4
Illinois,,8,963848512859389952,WR,Amari Cooper,2309,4,2023,B1G,2.6,129.4
Illinois,,8,963848512859389952,WR,Nico Collins,7569,4,2023,B1G,35.8,129.4
Illinois,,8,963848512859389952,WR,Tee Higgins,6801,4,2023,B1G,3.9,129.4
